i,# source_system,supplier_name,supplier_level1, spend ,count(*)
630,ARS_JDE,ACE MART RESTAURANT SUPPLY COMPANY,ACE MART RESTAURANT SUPPLY COMPANY,"$2,489.74 ",1
631,PCARD,ACE NY GIANT PIZZA,,$218.32 ,1
632,PCARD,ACE PARKING 1538,ACE PARKING,$100.00 ,2
633,PCARD,ACE PARKING 3769,ACE PARKING,$4.00 ,1
634,PCARD,ACE PLUMBING CO INC,,$261.55 ,5
639,PCARD,ACES POKER MOUNTLAKE TERR,,$50.42 ,1
641,ARS_JDE,ACF POWER STANDBY SYSTEMS LLC,,$898.11 ,1
647,PCARD,ACI FL POWER & LIGHT,,$781.16 ,9
651,PCARD,ACI*ATLANTAPBSFXDSPEE,NON-SOURCEABLE,$150.00 ,2
652,PCARD,ACI*ATLANTAPBSSPEEDSF,NON-SOURCEABLE,$7.50 ,2
653,PCARD,ACI*CITYOFGREENBELT,NON-SOURCEABLE,$75.00 ,1
654,PCARD,ACI*COUNCILBLUFFREDLI,NON-SOURCEABLE,$200.00 ,2
655,PCARD,ACI*COUNCILBLUFREDLITESF,NON-SOURCEABLE,$10.00 ,2
656,PCARD,ACI*GREENSBOROSPDSF,NON-SOURCEABLE,$3.75 ,1
657,PCARD,ACI*GREENSBOROSPEED,NON-SOURCEABLE,$75.00 ,1
661,PCARD,ACI*SHERIDAN REDLITET,NON-SOURCEABLE,$120.00 ,2
662,PCARD,ACI*SHERIDANREDLITE S,NON-SOURCEABLE,$10.00 ,2
667,ARS_JDE,ACME FILL CORP,,"$6,019.20 ",26
668,PCARD,ACME LOCK COMPANY,,$576.73 ,1
669,PCARD,ACOSTA SHEET METAL MANUFA,,$535.05 ,1
673,PCARD,ACT*CITY OF FAY,NON-SOURCEABLE,"$8,140.00 ",72
674,PCARD,ACT*DENVER PARKS &,NON-SOURCEABLE,$51.00 ,1
675,PCARD,ACT*JOCO PARK & RE,NON-SOURCEABLE,$65.00 ,1
676,PCARD,ACT*SANJOSEPARKSANDREC,NON-SOURCEABLE,$175.00 ,1
677,ARS_JDE,ACTION BATTERIES UNLIMITED INC,,"$3,077.01 ",15
678,ARS_JDE,ACTION DOOR,,"$3,332.20 ",3
679,ARS_JDE,ACTION PLUMBING SUPPLY,,"$18,305.93 ",220
680,ARS_JDE,ACTION SIGNS INC,,"$1,837.19 ",6
682,ARS_JDE,ACTIVEPROSPECT INC,,"$198,441.50 ",12
684,PCARD,ACUANTIA INC,,"$3,031.70 ",1
686,PCARD,ACUSHNETMISCGOVPYMT,NON-SOURCEABLE,$110.00 ,2
688,PCARD,ADAM LABS INC,,$460.00 ,1
691,ARS_JDE,ADAMS CONSTRUCTION & INT INC,,"$108,808.60 ",94
692,PCARD,ADAMS LOCK & SAFE LLC,,$390.55 ,1
704,PCARD,ADAN INC,,$530.06 ,4
706,ARS_JDE,ADDCO LLC,,"$673,122.78 ",76
707,PCARD,Addison Hotels LLC,,$964.66 ,6
710,ARS_JDE,ADESA AUSTIN,,"$9,500.00 ",19
712,ARS_JDE,ADLER REAL ESTATE FUND IV LLC,,"$486,053.05 ",195
713,ARS_JDE,ADLUCENT,,"$1,102,717.33 ",14
716,PCARD,ADMINISTRATIVE OFFICE OF,,$20.00 ,4
738,PCARD,ADRIATIC CAFE -JRSY VLG,,$68.03 ,1
739,ARS_JDE,ADS SECURITY,,$176.43 ,3
740,ARS_JDE,ADSWERVE INC,,"$28,350.00 ",1
746,ARS_JDE,ADT SECURITY CORPORATION,ADT SECURITY,"$2,427.29 ",16
749,PCARD,ADT SECURITY*008917043,ADT SECURITY,"$3,025.99 ",14
750,PCARD,ADT SECURITY*202798965,ADT SECURITY,$910.94 ,6
751,PCARD,ADT SECURITY*402351573,ADT SECURITY,"$1,062.40 ",15
752,PCARD,ADT SECURITY*402361862,ADT SECURITY,"$7,052.44 ",18
753,PCARD,ADT SECURITY*402971060,ADT SECURITY,"$4,016.93 ",6
754,PCARD,ADT SECURITY*403766281,ADT SECURITY,$844.37 ,16
755,PCARD,ADT SECURITY*403849264,ADT SECURITY,$775.94 ,4
756,PCARD,ADT*070176292,,$658.99 ,11
757,ARS_JDE,ADTHENA INC,,"$51,200.00 ",5
758,PCARD,ADTSECURITY MYADT.COM,ADT SECURITY,$158.29 ,1
759,ARS_JDE,ADULT ENRICHMENT CENTERS INC,,"$10,000.00 ",2
760,PCARD,ADVANCE 2000 SW,ADVANCE2000,"$10,752.76 ",56
798,ARS_JDE,ADVANCE BUSINESS SYSTEMS,,"$7,993.58 ",38
799,PCARD,ADVANCE DISPLAYS,,$125.18 ,2
800,PCARD,ADVANCE REFRIGERATI...,,"$1,330.45 ",1
801,PCARD,ADVANCE STORES CO INC,,"$1,726.36 ",15
802,ARS_JDE,ADVANCE TOWING LLC,,"$1,300.00 ",5
803,ARS_JDE,ADVANCE2000 INC,,"$177,165.48 ",155
806,PCARD,ADVANCED AUTO TECH,,$48.00 ,1
808,ARS_JDE,ADVANCED DATA TECHNOLOGIES,,$425.86 ,1
810,PCARD,ADVANCED EQUIPMENT INC,,$12.85 ,1
811,PCARD,ADVANCED GARAGE DOORS,,"$2,843.75 ",2
813,ARS_JDE,ADVANCED RADAR TECHNOLOGY,,"$2,200.00 ",5
814,ARS_JDE,ADVANCED RADIANT PRODUCTS,,"$12,823.69 ",10
815,PCARD,ADVANCED RADIOLOGY SERVI,,$94.59 ,1
816,ARS_JDE,ADVANCED SHEET METAL & HVAC SUPPLY LLC,,"$61,180.49 ",38
817,ARS_JDE,ADVANCED TOWING INC,,"$1,860.50 ",6
820,ARS_JDE,ADVANTAGE OFFICE SOLUTIONS INC,,"$16,014.36 ",1
821,ARS_JDE,AEA ACCOUNTING,,$500.01 ,1
823,PCARD,AEP MISC PAYMENT,,$328.50 ,1
824,PCARD,AEROMART ST1296,,$5.00 ,1
825,ARS_JDE,AESTHETIC ELECTRIC,,"$16,064.03 ",15
826,PCARD,AF CITY PUBLIC WORKS,,$353.50 ,7
827,PCARD,AF Supply Corp,,$42.60 ,1
828,ARS_JDE,AFCO DIRECT,,"$798,830.42 ",2
831,PCARD,AFFORDABLE AUTO & TOWING,,$721.55 ,1
832,PCARD,AFFORDABLE CATERING INC,,$288.17 ,1
833,ARS_JDE,AFFORDABLE FIRST AID&SFTY,,"$130,374.60 ",157
834,PCARD,Affordable HVAC Machinery,,"$7,762.00 ",1
836,ARS_JDE,AFFORDABLE PEST CONTROL INC,AFFORDABLE PEST CONTROL,"$2,683.38 ",20
837,ARS_JDE,AFFORDABLE TRAILERS,,"$2,758.21 ",12
838,ARS_JDE,AFFORDAPRO RESTORATION LLC,,"$5,912.50 ",2
839,PCARD,AFG WEBSTER LLC,,$51.42 ,1
840,ARS_JDE,AFNI SUBROGATION DEPARTMENT,,"$26,567.35 ",1
841,PCARD,AFP 104 CORP,,"$1,920.90 ",7
844,PCARD,AG TRAVEL PLAZA 1000101,,$19.87 ,1
846,ARS_JDE,A-GAS US INC,,$764.00 ,2
2566,PCARD,AGENT FEE   8900871388554,NON-SOURCEABLE,$19.00 ,1
2729,PCARD,AGERO ROADSIDE ASSIST,,$210.25 ,1
2731,PCARD,AGGRESSIVE POWER SYSTEMS,,$469.06 ,1
2732,PCARD,AGHA JUICE & CAFE-SUGARLA,,$12.43 ,1
2734,ARS_JDE,AGILIX SOLUTIONS LLC,,"$128,786.88 ",230
2735,PCARD,AGN - #57048,,$368.94 ,1
2736,PCARD,AGN GLASS - #57007,AGN GLASS,"$1,244.58 ",3
2740,PCARD,AGN GLASS 57160,AGN GLASS,"$1,406.03 ",2
2741,ARS_JDE,AGN GLASS LLC,,"$5,343.10 ",11
2743,PCARD,Agoda Company Pte Ltd,,$596.67 ,1
2744,PCARD,AGOSTINOS PIZZA  PASTA,,$55.04 ,2
2751,PCARD,AHA WAFFLES,,"$1,162.65 ",1
2752,PCARD,AHIP MD HANOVER 7027 ENTE,,$589.50 ,1
2753,ARS_JDE,AHRI,,"$43,517.00 ",2
2756,PCARD,AIGGRE LEXINGTON HOTEL IN,,"$3,366.29 ",21
2757,ARS_JDE,AIGNER ELECTRIC,,"$4,647.00 ",5
2758,PCARD,AIH LABORATORY INC,,$325.00 ,2
2762,PCARD,AIMS COMPANIES,,"$6,749.76 ",2
2763,PCARD,AIO ACQUISITION INC,,$19.62 ,1
2765,ARS_JDE,AIR COMMUNITIES,,"$1,428.66 ",1
2766,PCARD,AIR CONDITIONERS R US,,$90.00 ,1
2767,PCARD,AIR CONDITIONING CONTRAC,AIR CONDITIONING CONTRACTORS OF AMERICA,"$6,198.95 ",7
2768,ARS_JDE,AIR CONDITIONING CONTRACTORS OF AMERICA,AIR CONDITIONING CONTRACTORS OF AMERICA,"$29,690.00 ",3
2771,PCARD,AIR ESSENTIALS 120 DFW,,$56.40 ,4
2772,PCARD,AIR ESSENTIALS 44 MAIR,,$10.48 ,1
2773,PCARD,AIR EXPERTS NJ 8804,,$3.50 ,44
2774,PCARD,AIR FILTER SUPPLY,,$52.25 ,1
2775,PCARD,AIR HOST INC,,$70.73 ,5
2778,ARS_JDE,AIR PURCHASES INC,,"$6,508.05 ",90
2780,PCARD,AIR STAR CONCESSIONS LTD,AIR STAR,$44.10 ,1
2783,PCARD,AIR STAR SOLUTIONS INC,AIR STAR,$259.50 ,2
2786,ARS_JDE,AIR ZONING CONCEPTS INC,,"$9,484.64 ",17
2787,PCARD,AIRBNB  HM4JPKPNST,AIRBNB,"$1,233.38 ",1
2788,PCARD,AIRBNB  HM5J8WSSER,AIRBNB, $-   ,2
2789,PCARD,AIRBNB  HMBRYBJP2R,AIRBNB,$354.11 ,2
2790,PCARD,AIRBNB  HMM9DR5HZ2,AIRBNB,$764.25 ,2
2791,PCARD,AIRBNB  HMNJFZ4A8C,AIRBNB,$397.08 ,1
2792,PCARD,AIRBNB  HMNYHJMZP8,AIRBNB,$863.54 ,1
2793,PCARD,AIRBNB PAYMENTS INC,AIRBNB,"$3,430.31 ",4
2795,ARS_JDE,AIRECO SUPPLY,,"$88,335.83 ",205
2796,ARS_JDE,AIREFCO INC,,"$19,018.58 ",110
2799,PCARD,AIRGAS LLC - NORTH N020,AIRGAS,$326.26 ,1
2800,PCARD,AIRGAS LLC - NORTH N195,AIRGAS,$788.53 ,1
2801,PCARD,AIRGAS LLC - SOUTH S175,AIRGAS,$22.59 ,1
2802,PCARD,AIRGAS LLC - WEST W057,AIRGAS,$175.35 ,2
2810,PCARD,AIRLINES REPORTING CORPOR,,"$16,391.50 ",1550
2811,ARS_JDE,AIRMAXX HVAC SUPPLY,,"$56,672.92 ",82
2812,PCARD,AIRPORT BBQ  INC,,$52.29 ,1
2813,PCARD,AIRPORT BURRITOS,,$20.47 ,1
2815,PCARD,AIRPORT MANAGEMENT SERVI,,$93.36 ,6
2816,PCARD,AIRPORT SUITES DEVELOPERS,,$665.73 ,3
2818,PCARD,AIRPORTPARKINGRESERVATION,,$87.01 ,1
2819,PCARD,AIR-RITE SERVICE INC,,$243.00 ,1
2820,ARS_JDE,AIR-SIDE COMPONENTS,,"$241,367.45 ",97
2821,PCARD,AIR-TEMP MECHANICAL,,$853.00 ,2
2822,PCARD,AIR-VAC CONNECTION INC,,$3.50 ,2
2823,ARS_JDE,AJ HURT JR INC,,"$7,312.74 ",5
2824,PCARD,AJ PERRI ARS 8802,,($24.71),31
2826,ARS_JDE,AJA RISK MANAGEMENT CONSULTANTS INC,,"$43,400.00 ",6
2827,PCARD,AJACO TOWING INC.,,"$1,900.00 ",1
2829,PCARD,AJP K&K JV LLC,,$5.52 ,1
2830,PCARD,AJP MEXICAN BAR LLC,,"$1,239.22 ",3
2831,PCARD,AJ'S DELI,,$323.21 ,5
2832,PCARD,AK RAILROAD MATERIALS,,$50.18 ,1
2839,PCARD,AKRON CANTON AIRPORT HOSP,,$18.02 ,1
2840,PCARD,AKSARBEN ARS 8726,, $-   ,6
2841,PCARD,AKSARBEN LODGING LLC,,"$1,413.63 ",8
2842,ARS_JDE,AKSARBEN ROOFING CO INC,,$340.00 ,1
2843,ARS_JDE,AL III LLC,,"$37,259.11 ",69
2844,ARS_JDE,ALABAMA DEPARTMENT OF REVENUE,,$60.00 ,1
2845,PCARD,ALACHUA COUNTY BOCC,NON-SOURCEABLE,$486.45 ,5
2846,PCARD,ALACRITI PAYMENTS LLC,,$284.27 ,31
2849,PCARD,ALAMANCE COUNTY INSPECTIO,NON-SOURCEABLE,"$4,817.00 ",55
2852,PCARD,ALAMEDA COUNTY GRADING,NON-SOURCEABLE,"$1,296.00 ",4
2853,ARS_JDE,ALAMEDA HEALTH SYSTEM,,$650.00 ,1
2855,PCARD,ALAMO ALEHOUSE & GOURM,,$27.01 ,1
2858,ARS_JDE,ALAMO CITY GOLF TRAIL,NON-SOURCEABLE,"$7,228.79 ",2
2859,ARS_JDE,ALAMO CRANE SERVICE INC,,"$2,836.63 ",11
2860,ARS_JDE,ALAMO MEDICAL DISTRIBUTORS,,"$29,304.38 ",12
2861,PCARD,ALAMO RENT-A-CAR,,"$1,042.98 ",7
2862,PCARD,ALAMODOME PARKING,,$45.00 ,1
2863,ARS_JDE,ALAN C JOHNSON - PETTY CASH,NON-SOURCEABLE,"$2,024.31 ",7
2865,PCARD,ALAN'S VEHICLE INSPECTI,,$19.25 ,1
2866,ARS_JDE,ALARM CONNECTIONS LLC,,$42.64 ,1
2867,ARS_JDE,ALARM TEC SYSTEMS OF MEMPHIS,,"$1,467.00 ",2
2927,ARS_JDE,ALASKA FENCE COMPANY,,"$1,250.00 ",2
2930,PCARD,ALBANESE CONFECTIONERY GR,,$185.85 ,2
2933,PCARD,ALBERTOS MEX FOOD COVINA,ALBERTO'S MEXICAN FOOD,$7.28 ,1
2935,PCARD,ALBERTOS MEXICAN FOOD INC,ALBERTO'S MEXICAN FOOD,$7.28 ,1
2936,PCARD,ALBERTSONS #0170,ALBERTSONS,$162.34 ,1
2937,PCARD,ALBERTSONS #0716,ALBERTSONS,$362.59 ,1
2938,PCARD,ALBERTSONS #2572,ALBERTSONS,$449.77 ,9
2939,PCARD,ALBERTSONS LLC,ALBERTSONS,"$2,264.81 ",25
2940,ARS_JDE,ALBIREO ENERGY LLC,,"$103,533.00 ",12
2947,ARS_JDE,ALCO INVESTMENTS CO,,"$7,000.27 ",1
2948,PCARD,ALCOM,,"$1,312.00 ",1
2950,PCARD,ALDI 71142,ALDI,$40.23 ,1
2959,PCARD,ALDI 76113,ALDI,$95.42 ,1
2960,PCARD,ALDI GREENWOOD DIVISIO,ALDI,$9.93 ,1
2961,PCARD,ALDI INC.,ALDI,$36.55 ,1
2964,PCARD,ALEATORY INC. T/A BAR ANT,,$176.34 ,1
2966,ARS_JDE,ALEKA CONCRETE,,"$4,700.00 ",2
2970,ARS_JDE,ALERT FIRE PROTECTION,,"$3,337.80 ",6
2972,PCARD,ALEXANDER CO INSPECTIONS,,"$3,996.00 ",43
2973,ARS_JDE,ALEXANDER COUNTY REGISTER OF DEEDS,NON-SOURCEABLE,$26.00 ,1
2974,ARS_JDE,ALEXANDER HAULING,,"$42,361.50 ",54
2980,PCARD,ALEXANDRIA CLEANERS,,$23.05 ,1
2981,PCARD,ALEXANDRIA PERMIT CENTER,NON-SOURCEABLE,"$18,248.31 ",149
2983,PCARD,ALEXBUSSTAX,,$983.61 ,1
2987,PCARD,ALFREDOS PIZZERIA,,$13.23 ,1
2988,PCARD,ALG*AIR     CQS62K,,$50.00 ,1
2990,PCARD,ALHAMBRA COMM WEB,,$868.30 ,7
2994,PCARD,ALICIA'S MEXICAN GRILLE 4,,$58.81 ,1
2995,PCARD,ALICO LODGING LLC,,$916.73 ,1
2996,PCARD,ALIF SOUTH INC,,$325.67 ,2
2998,ARS_JDE,A-LINE AUTO PARTS,,"$20,234.40 ",201
2999,ARS_JDE,A-LINE CRANE RENTAL SERVICES,,"$93,680.00 ",139
3002,PCARD,ALL A BLOOM FLOWERS,,$453.45 ,3
3003,PCARD,ALL ABOUT FOOD & REST,,$260.00 ,2
3004,PCARD,ALL ABOUT FOODS GROUP INC,,$16.61 ,1
3005,PCARD,ALL ABOUT FUEL &FOOD,,$60.47 ,1
3008,ARS_JDE,ALL AMERICAN PUBLISHING,,$450.00 ,1
3009,PCARD,ALL AMERICAN ROOTER & PLU,,"$2,120.00 ",2
3014,PCARD,ALL FIRE SERVICE LLC,,$135.00 ,1
3015,ARS_JDE,ALL GREEN LAWN & LANDSCAPING LLC,,"$48,751.86 ",36
3016,ARS_JDE,ALL HOSE SOUTH LLC,,$845.80 ,6
3018,ARS_JDE,ALL IN REMODELING,,"$152,737.70 ",129
3019,ARS_JDE,ALL IN SANITATION,,$400.00 ,1
3020,ARS_JDE,ALL LOCATING SERVICES LLC,,"$1,500.00 ",4
3021,PCARD,ALL MAKES CYCLE REPAIRS,,"$4,157.88 ",2
3022,ARS_JDE,ALL OHIO AIR FILTER,,"$1,254.58 ",99
3026,PCARD,ALL PRO TOOLS & EQUIPMEN,,"$1,130.45 ",5
3027,PCARD,ALL PURPOSE CRANE TRAIN,,$750.00 ,1
3029,PCARD,All Seasons Diner - Eaton,,$56.03 ,1
3030,PCARD,ALL SEASONS DINER & RESTA,,$458.87 ,9
3031,ARS_JDE,ALL SEASONS HARDWARE,,$35.80 ,6
3032,ARS_JDE,ALL SEASONS HVAC CONTRACTORS INC,,"$104,861.47 ",75
3033,PCARD,ALL STAR BAGEL,,$17.46 ,1
3034,ARS_JDE,ALL STAR BODY SHOP LLC,,"$9,200.34 ",1
3035,ARS_JDE,All Star Glass,,"$1,828.77 ",4
3036,ARS_JDE,ALL STAR RENTS,,$593.09 ,2
3037,PCARD,ALL STAR TRAINING INC,,$219.94 ,4
3038,ARS_JDE,ALL STATE PEST INC,,$630.00 ,6
3040,PCARD,ALL TEST FIRE PROTE...,,$510.00 ,4
3041,PCARD,ALL TEST SERVICE SO...,,"$5,938.20 ",35
3042,ARS_JDE,ALL TEX PIPE & SUPPLY INC,,"$7,239.83 ",23
3043,ARS_JDE,ALL TEXAS PLUMBING,,"$354,206.31 ",239
3047,PCARD,ALL WAYS CATERING & DELI,,$47.73 ,2
3048,ARS_JDE,ALLAN J COLEMAN CO,,"$40,181.31 ",89
3050,PCARD,ALLDATA,,"$3,159.00 ",13
3051,PCARD,ALLEGIANT TRAVEL COMPANY,,$517.31 ,2
3052,ARS_JDE,ALLEGIS CORP,,$332.05 ,5
3057,PCARD,ALLEN TRENCH SAFETY,,$906.51 ,1
3067,ARS_JDE,ALLENHURST BORO,NON-SOURCEABLE,$139.00 ,2
3069,ARS_JDE,ALLEY CAT DESIGNS,,"$3,771.81 ",5
3072,PCARD,ALLIANCE FENCE AND SUPPLY,,$40.18 ,1
3073,ARS_JDE,ALLIANCE FIRE & SAFETY,,$907.26 ,3
3076,ARS_JDE,ALLIANCE TECHNOLOGY LLC,,$380.90 ,1
3077,PCARD,ALLIANZ TRAVEL INS,,$738.57 ,16
3079,PCARD,ALLIED FENCE CO,,"$4,988.65 ",3
3081,ARS_JDE,ALLIED HVAC DISTRIBUTORS LLC,,"$4,988.43 ",69
3087,PCARD,ALLIGATOR DONUTS LLC,,$13.01 ,1
3088,PCARD,ALL-OVER TOWING,,"$1,143.50 ",5
3089,PCARD,ALLPAID*CARMEL ENGINEERIN,,$310.50 ,6
3091,PCARD,ALLPAID*CITY OF BRAZORIA,NON-SOURCEABLE,$132.93 ,2
3093,PCARD,ALLPAID*CITY OF OLMOS PAR,NON-SOURCEABLE,$983.25 ,5
3095,PCARD,ALLPAID*CITY OF SAN BERNA,NON-SOURCEABLE,$300.15 ,2
3097,PCARD,ALLPAID*CITY OF VAN ALSTY,NON-SOURCEABLE,$98.99 ,1
3098,PCARD,ALLPAID*DALWORTHINGTON GA,NON-SOURCEABLE,$251.50 ,2
3099,PCARD,ALLPAID*GREENWOOD POLICE,NON-SOURCEABLE,$4.00 ,2
3100,PCARD,ALLPAID*LANCASTER BUILDIN,NON-SOURCEABLE,$741.24 ,16
3101,PCARD,ALLPAID*SHELBYVILLE BUILD,NON-SOURCEABLE,$103.50 ,2
3102,PCARD,ALLPAID*TOWN OF BRIARCLIF,NON-SOURCEABLE,$208.00 ,2
3103,ARS_JDE,ALL-PRO ASPHALT,,"$3,740.00 ",1
3104,PCARD,ALLREDS ACE HDWE,,$95.97 ,2
3105,PCARD,ALLRED'S INC,,$113.20 ,1
3107,ARS_JDE,ALLSTATE GUTTER LLC,,"$3,825.56 ",3
3108,ARS_JDE,ALLY FINANCIAL,,"$7,660.34 ",1
3110,PCARD,ALMAND'S SERVICE STATION,,$214.00 ,1
3113,PCARD,ALMENDINGER SAW MILL LLC,,$61.81 ,1
3115,ARS_JDE,ALMONT TOWNSHIP,NON-SOURCEABLE,"$1,130.00 ",4
3124,ARS_JDE,ALPHA LOCATES LLC,,"$4,002.00 ",11
3125,ARS_JDE,ALPHA OMEGA VETERANS SERVICES INC,,"$50,000.00 ",3
3132,PCARD,ALPINE CITY CORP,,$656.50 ,13
3133,PCARD,ALRO STEEL CORP,,"$2,275.99 ",2
3134,PCARD,ALS ENGINE AND EQUIPMENT,,$452.33 ,1
3136,PCARD,ALSAC/ST JUDE CHILDREN'S,,$206.99 ,3
3138,ARS_JDE,ALTA FOODCRAFT,,"$5,159.18 ",40
3140,ARS_JDE,ALTA INDUSTRIAL EQUPMENT MICHIGAN LLC,ALTA INDUSTRIAL EQUPMENT,"$6,690.38 ",6
3141,PCARD,ALTAMONTE HOSPITALITY LP,,"$1,183.33 ",5
3143,PCARD,ALTAPOW LLC,,$8.44 ,1
3144,PCARD,ALTDORF BIERGARTEN,,$62.63 ,1
3145,PCARD,ALTERNATIVE COLLECTIONS L,,"$7,983.81 ",2
3146,PCARD,ALTEX ELECTRONICS LTD,,$31.34 ,1
3148,PCARD,ALTIN LAVDARI,,"$3,000.00 ",3
3150,ARS_JDE,ALTUS RECEIVABLES MANAGEMENT,,"$1,162.93 ",1
3156,ARS_JDE,ALVAREZ WINTHROP THOMPSON & SMOAK PA,,"$13,252.50 ",7
3160,ARS_JDE,ALVIN FFA ALUMNI,,$250.00 ,1
3161,PCARD,AM GREETINGS*MEMBRSHIP,,$34.95 ,5
3162,PCARD,AM&V LLC,,$51.70 ,1
3163,PCARD,AMA DONUTS,,$31.50 ,1
3165,PCARD,AMALIAS BAKERY INC,,$152.94 ,2
3166,PCARD,AMAVI DUE INC,,$63.29 ,1
3167,ARS_JDE,AMAZING BLADES LANDSCAPING,,"$9,682.00 ",14
3168,PCARD,AMAZING INVESTMENT LLC,,$310.50 ,3
3169,ARS_JDE,AMAZON CAPITAL SERVICES INC,AMAZON,"$4,291.42 ",56
3170,PCARD,AMAZON FRESH*T25261143,AMAZON,$60.00 ,1
3171,PCARD,AMAZON GROCE*LF4TR62U3 AM,AMAZON,$35.59 ,1
3172,PCARD,AMAZON GROCE*X19P03KL3 AM,AMAZON,$21.16 ,1
3175,PCARD,AMAZON MAR* 111-094088,AMAZON,$28.99 ,1
3177,PCARD,AMAZON MAR* 111-429419,AMAZON,$71.62 ,1
3179,PCARD,AMAZON MAR* 111-666726,AMAZON,$59.07 ,1
3180,PCARD,AMAZON MAR* 111-889314,AMAZON,$82.01 ,1
3181,PCARD,AMAZON MAR* 111-895591,AMAZON,$82.95 ,1
3182,PCARD,AMAZON MAR* 112-244340,AMAZON,$372.79 ,1
3183,PCARD,AMAZON MAR* 112-954002,AMAZON,$10.74 ,1
3184,PCARD,AMAZON MAR* 113-248833,AMAZON,$33.90 ,1
3185,PCARD,AMAZON MAR* 114-306942,AMAZON,$56.88 ,1
3186,PCARD,AMAZON MAR* 114-529882,AMAZON,$18.56 ,1
3312,PCARD,AMAZON RET* 111-053056,AMAZON,$21.77 ,1
3313,PCARD,AMAZON RET* 111-055820,AMAZON,$47.70 ,1
3314,PCARD,AMAZON RET* 111-122079,AMAZON,$139.30 ,1
3315,PCARD,AMAZON RET* 111-203924,AMAZON,$8.75 ,1
3316,PCARD,AMAZON RET* 111-336128,AMAZON,$73.84 ,1
3318,PCARD,AMAZON RET* 111-645505,AMAZON,$50.00 ,1
3319,PCARD,AMAZON RET* 111-706517,AMAZON,$172.23 ,1
3320,PCARD,AMAZON RET* 111-766713,AMAZON,$55.87 ,1
3321,PCARD,AMAZON RET* 111-851187,AMAZON,$241.52 ,1
3322,PCARD,AMAZON RET* 111-888357,AMAZON,$25.00 ,1
3324,PCARD,AMAZON RET* 112-024736,AMAZON,$149.79 ,1
3325,PCARD,AMAZON RET* 112-245177,AMAZON,$100.00 ,1
3326,PCARD,AMAZON RET* 112-431942,AMAZON,$71.20 ,1
3327,PCARD,AMAZON RET* 112-446440,AMAZON,$59.48 ,1
3328,PCARD,AMAZON RET* 112-458384,AMAZON,$99.20 ,1
3329,PCARD,AMAZON RET* 112-741300,AMAZON,$85.59 ,1
3330,PCARD,AMAZON RET* 113-015505,AMAZON,$550.00 ,1
3331,PCARD,AMAZON RET* 113-062459,AMAZON,$14.13 ,2
3332,PCARD,AMAZON RET* 113-081592,AMAZON,$53.49 ,1
3334,PCARD,AMAZON RET* 113-165686,AMAZON,$106.76 ,1
3335,PCARD,AMAZON RET* 113-194311,AMAZON,$55.97 ,1
3337,PCARD,AMAZON RET* 113-255921,AMAZON,$61.46 ,1
3338,PCARD,AMAZON RET* 113-310083,AMAZON,$154.60 ,1
3339,PCARD,AMAZON RET* 113-445419,AMAZON,$213.24 ,1
3340,PCARD,AMAZON RET* 113-509451,AMAZON,$168.74 ,1
3343,PCARD,AMAZON RET* 113-893863,AMAZON,$500.00 ,1
3344,PCARD,AMAZON RET* 113-946020,AMAZON,$161.50 ,1
3345,PCARD,AMAZON RET* 113-958436,AMAZON,"$1,374.51 ",1
3346,PCARD,AMAZON RET* 114-105146,AMAZON,$333.44 ,1
3347,PCARD,AMAZON RET* 114-118307,AMAZON,$21.40 ,1
3348,PCARD,AMAZON RET* 114-226970,AMAZON,$332.49 ,1
3349,PCARD,AMAZON RET* 114-300569,AMAZON,$15.99 ,1
3350,PCARD,AMAZON RET* 114-302232,AMAZON,$21.29 ,1
3351,PCARD,AMAZON RET* 114-441929,AMAZON,$70.04 ,1
3352,PCARD,AMAZON RET* 114-764314,AMAZON,$30.85 ,1
3353,PCARD,AMAZON RET* 114-842733,AMAZON,$253.13 ,1
3354,PCARD,AMAZON SELLER REPAY,AMAZON,$119.97 ,3
3355,PCARD,AMAZON WEB SERVICES,AMAZON,"$1,275.06 ",17
4560,ARS_JDE,AMBER ELECTRICAL CONTRACTORS INC,,"$1,181.35 ",2
4561,PCARD,AMBOY CAR CARE,,$53.32 ,2
4563,PCARD,AMC 0471 S BARRINGTON,,$18.15 ,1
4564,PCARD,AMCOR INVESTMENTS,,$206.93 ,2
4565,PCARD,AMELIO'S ON THE RIVER,,$35.00 ,1
4568,PCARD,AMERI TOWING - B250,,$518.10 ,1
4569,ARS_JDE,AMERICAN ACE SUPPLY ANAHEIM INC,,$42.04 ,1
4570,PCARD,AMERICAN AI 0010617272497,AMERICAN AIRLINES,($93.22),1
4571,PCARD,AMERICAN AI 0010619754849,AMERICAN AIRLINES,$82.35 ,1
4572,PCARD,AMERICAN AI 0010620014684,AMERICAN AIRLINES,$257.23 ,1
4573,PCARD,AMERICAN AI 0010623135947,AMERICAN AIRLINES,($44.24),1
4574,PCARD,AMERICAN AI 0010625404621,AMERICAN AIRLINES,$41.39 ,1
4575,PCARD,AMERICAN AI 0010626646400,AMERICAN AIRLINES,$20.16 ,1
4576,PCARD,AMERICAN AI 0010627646830,AMERICAN AIRLINES,($72.12),1
4577,PCARD,AMERICAN AI 0010632083915,AMERICAN AIRLINES,$38.55 ,1
4578,PCARD,AMERICAN AI 0010632586250,AMERICAN AIRLINES,$32.74 ,1
